ID	Text	Lat	Long	Location	Dialect	Genre	YoC	YoM	AuthName	AuthBD	AuthSex	AuthAge	RecName	RecBD	RecSex	RecAge	RecRelation	Words	OCWords	NamWords	ForWords	Types	OCTypes	NamTypes	ForTypes	Chars	OCChars	NamChars	ForChars	Tokens	Verb	Clause	PP	Nom	Dat	Acc	NomVerb	DatVerb	AccVerb	NomDat	NomAcc	DatAcc	Pas	NomCP	DatCP	AccCP	NomSize	DatSize	AccSize	Adj
coblick.o23,HomS_14_[BlHom_4]:53.276.668	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomNull	DatName	AccIndefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	1	3	NA
coblick.o23,HomS_14_[BlHom_4]:53.276.670	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccConj	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	6	Adjacent
coblick.o23,HomS_14_[BlHom_4]:53.293.680	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	PreverbAdjacent
coblick.o23,HomS_21_[BlHom_6]:75.169.943	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	SUB	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	Adjacent
coblick.o23,LS_20_[AssumptMor[BlHom_13]]:147.164.1813	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomPronoun	DatName	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	4	1	Adjacent
coblick.o23,LS_20_[AssumptMor[BlHom_13]]:157.353.1982	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomEmpty	DatName	AccPronoun	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	3	1	Adjacent
coblick.o23,LS_12_[NatJnBapt[BlHom_14]]:167.112.2119	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	PreverbDOIntervene
coblick.o23,LS_32_[PeterandPaul[BlHom_15]]:177.118.2261	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	Adjacent
coblick.o23,LS_17.1_[MartinMor[BlHom_17]]:215.61.2732	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	Adjacent
coblick.o23,LS_17.1_[MartinMor[BlHom_17]]:215.66.2736	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	PreverbDOIntervene
coblick.o23,LS_17.1_[MartinMor[BlHom_17]]:219.147.2807	coblick	x	x	x	WS/A	O	900	975	x	xxxx	x	xx	x	xxxx	x	xx	x	43844	17503	0	296	6664	4881	0	213	202999	107588	0	1626	3027	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccPronoun	NA	DatV	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	NA
coboeth.o2,Bo:33.81.32.1553	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	PreverbAdvIntervene
coboeth.o2,Bo:35.102.9.1978	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccDefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
coboeth.o2,Bo:35.103.3.1998	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomNull	DatIndefinite	AccDefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	2	2	Adjacent
coboeth.o2,Bo:37.113.9.2239	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	SUB	DP	NomDefinite	DatIndefinite	AccIndefinite	NomV	DatV	VAcc	DatNom	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	3	2	2	PreverbNomIntervene
coboeth.o2,Bo:38.120.11.2394	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	DOIntervene
coboeth.o2,Bo:39.128.7.2544	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomPronoun	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	4	DOIntervene
coboeth.o2,Bo:39.128.22.2553	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomIndefinite	DatIndefinite	AccConj	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	2	7	Adjacent
coboeth.o2,Bo:41.142.8.2837	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	DatV	VAcc	DatNom	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	PreverbNomIntervene
coboeth.o2,Bo:41.142.11.2838	coboeth	x	x	x	WS	P	900	950	x	xxxx	x	xx	x	xxxx	x	xx	x	51200	17252	0	1	6847	4765	0	1	226906	101858	0	11	3003	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccConj	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	10	DOIntervene
cobyrhtf.o3,ByrM_1_[Baker-Lapidge]:2.1.196.700	cobyrhtf	x	x	x	WS	C	1000	1050	Byrhtferth	970	m	xx	x	xxxx	x	xx	x	10478	3134	0	3266	2882	1098	0	1424	53361	18405	0	19551	811	OLDENG	SUB	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	PreverbAdjacent
cocathom1.o3,+ACHom_I,_1:182.106.104	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	Adjacent
cocathom1.o3,+ACHom_I,_1:182.106.105	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	5	2	Adjacent
cocathom1.o3,+ACHom_I,_1:184.155.161	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	Adjacent
cocathom1.o3,+ACHom_I,_1:185.204.215	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	Adjacent
cocathom1.o3,+ACHom_I,_1:187.258.271	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	NomV	DatV	VAcc	DatNom	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	PreverbNomIntervene
cocathom1.o3,+ACHom_I,_2:191.45.342	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomIndefinite	DatPronoun	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	2	2	PreverbDOIntervene
cocathom1.o3,+ACHom_I,_2:192.70.355	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomEmpty	DatPronoun	AccDefinite	NA	DatV	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	3	PreverbAdjacent
cocathom1.o3,+ACHom_I,_4:208.58.682	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	_	DP	NomNull	DatIndefinite	AccIndefinite	NA	DatV	AccV	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	1	2	PreverbAdjacent
cocathom1.o3,+ACHom_I,_4:208.74.695	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccDefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	3	Adjacent
cocathom1.o3,+ACHom_I,_4:209.83.702	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
cocathom1.o3,+ACHom_I,_4:210.117.743	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccWHIndefinite	NomV	DatV	NA	NomDat	NA	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	NA	PreverbAdjacent
cocathom1.o3,+ACHom_I,_4:213.219.824	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	Adjacent
cocathom1.o3,+ACHom_I,_4:214.222.826	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomIndefinite	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	2	2	3	DOIntervene
cocathom1.o3,+ACHom_I,_4:215.271.880	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatName	AccDefinite	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	Adjacent
cocathom1.o3,+ACHom_I,_5:218.29.917	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
cocathom1.o3,+ACHom_I,_6:227.95.1116	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomName	DatIndefinite	AccIndefinite	VNom	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	NomIntervene
cocathom1.o3,+ACHom_I,_7:233.32.1218	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
cocathom1.o3,+ACHom_I,_7:238.203.1334	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	7	PreverbAdjacent
cocathom1.o3,+ACHom_I,_7:238.207.1339	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	PreverbDOIntervene
cocathom1.o3,+ACHom_I,_7:238.211.1343	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
cocathom1.o3,+ACHom_I,_7:238.211.1344	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
cocathom1.o3,+ACHom_I,_7:238.213.1347	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbAdjacent
cocathom1.o3,+ACHom_I,_7:239.218.1353	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	Adjacent
cocathom1.o3,+ACHom_I,_7:239.220.1354	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomNull	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	1	PreverbAdjacent
cocathom1.o3,+ACHom_I,_7:239.244.1371	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdvIntervene
cocathom1.o3,+ACHom_I,_8:247.171.1531	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomEmpty	DatIndefinite	AccDefinite	NA	DatV	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	3	PreverbAdjacent
cocathom1.o3,+ACHom_I,_9:251.62.1624	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	_	DP	NomNull	DatName	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	3	Adjacent
cocathom1.o3,+ACHom_I,_9:251.74.1629	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomName	DatName	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	3	1	2	DOIntervene
cocathom1.o3,+ACHom_I,_9:251.86.1637	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	PreverbAdjacent
cocathom1.o3,+ACHom_I,_9:252.111.1665	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	VNom	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	NA
cocathom1.o3,+ACHom_I,_11:273.196.2151	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	NA
cocathom1.o3,+ACHom_I,_11:273.206.2158	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomNull	DatIndefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	2	3	DOIntervene
cocathom1.o3,+ACHom_I,_12:277.60.2238	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	NA
cocathom1.o3,+ACHom_I,_14.1:297.195.2716	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	_	DP	NomNull	DatIndefinite	AccPronoun	NA	DatV	AccV	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	2	3	PreverbAdjacent
cocathom1.o3,+ACHom_I,_14.1:297.201.2720	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatName	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	NA
cocathom1.o3,+ACHom_I,_15:300.41.2784	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	Adjacent
cocathom1.o3,+ACHom_I,_15:303.124.2855	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccConj	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	5	PreverbDOIntervene
cocathom1.o3,+ACHom_I,_18:319.57.3448	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccIndefinite	VNom	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	NomIntervene
cocathom1.o3,+ACHom_I,_18:319.57.3448	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccIndefinite	VNom	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	NomIntervene
cocathom1.o3,+ACHom_I,_18:319.58.3449	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomDefinite	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	DOIntervene
cocathom1.o3,+ACHom_I,_18:320.97.3487	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	Adjacent
cocathom1.o3,+ACHom_I,_18:322.139.3532	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	SUB	DP	NomDefinite	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	DOIntervene
cocathom1.o3,+ACHom_I,_18:322.147.3538	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	Adjacent
cocathom1.o3,+ACHom_I,_18:322.149.3540	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomPronoun	DatDefinite	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	PreverbAdjacent
cocathom1.o3,+ACHom_I,_18:324.208.3615	cocathom1	x	x	x	WS	O	975	975	Aelfric	955	m	xx	x	xxxx	x	xx	x	109725	44360	0	745	11409	8524	0	388	519250	284673	0	4345	8002	OLDENG	MAT	DP	NomIndefinite	DatIndefinite	AccIndefinite	VNom	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	2	2	1	NomIntervene
